0,1,2
-8.6760855,41.153202,74
-8.6773905,41.152702500000004,74
-8.678598,41.153279999999995,74
-8.679171,41.153934,74
-8.68020975,41.155146,74
-8.6806755,41.155704,74
-8.68114125,41.156262,74
-8.681688,41.156923500000005,74
-8.682291,41.1576435,74
-8.683204499999999,41.158737,74
-8.683591499999999,41.159205,74
-8.683947,41.159799,74
-8.68465125,41.16101175,74
-8.6849955,41.161621499999995,74
-8.68533975,41.16223125,74
-8.686119,41.163627,74
-8.686554000000001,41.164413,74
-8.687373000000001,41.165874,74
-8.687757,41.166548999999996,74
-8.6880285,41.1676425,74
-8.687668500000001,41.168655,74
-8.687367,41.169915,74
-8.687313,41.170581,74
-8.687646,41.1718095,74
-8.688145500000001,41.172705,74
-8.687529,41.1732135,74
-8.6862195,41.173425,74
-8.685566999999999,41.173465500000006,74
-8.6852115,41.1735015,74
-8.684901,41.1735195,74
-8.6848425,41.173506,74
-8.684811,41.173506,74
-8.684792999999999,41.1735015,74
-8.684734500000001,41.1735015,74
-8.6309595,41.154664499999996,74
-8.631130500000001,41.1545385,74
-8.6311125,41.1545475,74
-8.6311035,41.154561,74
-8.631108,41.154574499999995,74
-8.631279,41.154444,74
-8.631815999999999,41.153703,74
-8.632182,41.153096999999995,74
-8.633328,41.152056,74
-8.634108,41.151621,74
-8.6355792,41.1509754,74
-8.6362704,41.1507648,74
-8.6369616,41.1505542,74
-8.6376528,41.1503436,74
-8.6391666,41.1499926,74
-8.6399892,41.1498522,74
-8.6408118,41.1497118,74
-8.641634400000001,41.1495714,74
-8.643024,41.149896749999996,74
-8.643591,41.1503625,74
-8.644158,41.15082825,74
-8.643977999999999,41.151366,74
-8.643231,41.151438,74
-8.641962,41.150826,74
-8.64144,41.150142,74
-8.640737999999999,41.148747,74
-8.640557999999999,41.148036000000005,74
-8.640378,41.147325,74
-8.640054,41.14594125,74
-8.63991,41.1452685,74
-8.639766,41.14459575,74
-8.640101999999999,41.143491,74
-8.640582,41.143059,74
-8.6415075,41.1425955,74
-8.6420475,41.14197,74
-8.6422185,41.141124000000005,74
-8.6422995,41.140872,74
-8.642304,41.140876500000005,74
-8.642304,41.140881,74
-8.6422995,41.140881,74
-8.642295,41.140881,74
-8.6422995,41.140840499999996,74
-8.6425605,41.140426500000004,74
-8.6435595,41.140197,74
-8.644869,41.140617,74
-8.645436,41.140893,74
-8.646504,41.141535,74
-8.647005,41.141901,74
-8.647641,41.142365999999996,74
-8.647784999999999,41.142483,74
-8.647807499999999,41.142519,74
-8.647857,41.1425775,74
-8.647874999999999,41.142618,74
-8.647857,41.142618,74
-8.647857,41.142613499999996,74
-8.647861500000001,41.142613499999996,74
-8.6478705,41.142613499999996,74
-8.6478795,41.142604500000004,74
-8.618571,41.141394000000005,74
-8.619108,41.141754,74
-8.619717,41.142132000000004,74
-8.620935000000001,41.142945,74
-8.621544,41.14338,74
-8.622753000000001,41.144000999999996,74
-8.623353,41.144187,74
-8.62463475,41.14447425,74
-8.6253165,41.1445755,74
-8.62599825,41.14467675,74
-8.6270265,41.144737500000005,74
-8.62808625,41.14482525,74
-8.6287995,41.1449535,74
-8.62951275,41.14508175,74
-8.630856,41.1456375,74
-8.631485999999999,41.146065,74
-8.632116,41.1464925,74
-8.632242,41.147572499999995,74
-8.631288,41.148765,74
-8.630838,41.149305,74
-8.630388,41.149845,74
-8.629524,41.150799,74
-8.629119,41.1512265,74
-8.628957,41.1517215,74
-8.628736499999999,41.1522885,74
-8.628723,41.152446,74
-8.629452,41.152572,74
-8.630145,41.152626,74
-8.6315805,41.152851,74
-8.63193,41.153511,74
-8.631537,41.153999999999996,74
-8.6309865,41.154498000000004,74
-8.630829,41.1545115,74
-8.630829,41.154506999999995,74
-8.630833500000001,41.1544935,74
-8.64405,41.1588855,68
-8.6440365,41.158935,68
-8.6431635,41.158962,68
-8.642452500000001,41.158467,68
-8.642852999999999,41.157702,68
-8.6439555,41.157576,68
-8.6450085,41.157765,68
-8.645247000000001,41.1579225,68
-8.645418,41.1574545,68
-8.646021,41.156445,68
-8.646516,41.155998000000004,68
-8.647375499999999,41.155227,68
-8.647992,41.1550965,68
-8.64843,41.155938,68
-8.648616,41.156586000000004,68
-8.648889,41.157843,68
-8.648976,41.158452000000004,68
-8.648436,41.158737,68
-8.647809,41.158412999999996,68
-8.6468085,41.157503999999996,68
-8.646435,41.156919,68
-8.6460615,41.156334,68
-8.6452965,41.155001999999996,68
-8.644905,41.154255,68
-8.644513499999999,41.153508,68
-8.6435028,41.152235399999995,68
-8.6428836,41.1517098,68
-8.6422644,41.151184199999996,68
-8.6416452,41.1506586,68
-8.64081225,41.149287,68
-8.6405985,41.148441,68
-8.64038475,41.147594999999995,68
-8.639991,41.1460056,68
-8.639811,41.1452622,68
-8.639631000000001,41.1445188,68
-8.639451000000001,41.143775399999996,68
-8.638869600000001,41.1422868,68
-8.6384682,41.1415416,68
-8.6380668,41.1407964,68
-8.6376654,41.140051199999995,68
-8.6368824,41.1385572,68
-8.6365008,41.1378084,68
-8.6361192,41.1370596,68
-8.6357376,41.1363108,68
-8.6353938,41.1347196,68
-8.6354316,41.1338772,68
-8.6354694,41.1330348,68
-8.635507200000001,41.1321924,68
-8.63559,41.1304914,68
-8.635635,41.129632799999996,68
-8.63568,41.1287742,68
-8.635725,41.1279156,68
-8.635813200000001,41.126193,68
-8.635856400000002,41.125329,68
-8.6358996,41.124465,68
-8.6359428,41.123601,68
-8.6356044,41.1219756,68
-8.635222800000001,41.1212142,68
-8.6348412,41.1204528,68
-8.634459600000001,41.1196914,68
-8.633368800000001,41.1184584,68
-8.6326596,41.1179868,68
-8.631950400000001,41.1175152,68
-8.6312412,41.117043599999995,68
-8.629913250000001,41.11622775,68
-8.6292945,41.115883499999995,68
-8.62867575,41.11553925,68
-8.627577,41.114478,68
-8.627097,41.113761000000004,68
-8.626576499999999,41.112252,68
-8.626536,41.11146,68
-8.6264955,41.110668000000004,68
-8.626446,41.1090156,68
-8.626437,41.1081552,68
-8.626428,41.1072948,68
-8.626419,41.1064344,68
-8.626401,41.1047334,68
-8.626392,41.1038928,68
-8.626383,41.1030522,68
-8.626374,41.1022116,68
-8.6263722,41.1022692,68
-8.6263794,41.103167400000004,68
-8.6263866,41.1040656,68
-8.626393799999999,41.1049638,68
-8.626393799999999,41.1050196,68
-8.6263866,41.1041772,68
-8.6263794,41.1033348,68
-8.6263722,41.1024924,68
-8.6265828,41.1008454,68
-8.6268006,41.1000408,68
-8.6270184,41.0992362,68
-8.6272362,41.098431600000005,68
-8.6278266,41.0968638,68
-8.628199200000001,41.0961006,68
-8.6285718,41.095337400000005,68
-8.6289444,41.094574200000004,68
-8.6296446,41.093026200000004,68
-8.629972200000001,41.0922414,68
-8.6302998,41.0914566,68
-8.6306274,41.090671799999996,68
-8.6308794,41.0890896,68
-8.6308038,41.0882922,68
-8.6307282,41.0874948,68
-8.630652600000001,41.0866974,68
-8.630743500000001,41.08507875,68
-8.63091,41.0842575,68
-8.631076499999999,41.08343625,68
-8.631530999999999,41.081829,68
-8.631819,41.081043,68
-8.632899,41.0799816,68
-8.633691,41.079706200000004,68
-8.634483,41.0794308,68
-8.635275,41.0791554,68
-8.636724000000001,41.0784075,68
-8.637381,41.077935,68
-8.638038,41.077462499999996,68
-8.638695,41.07699,68
-8.639351999999999,41.0765175,68
-8.6403495,41.0753415,68
-8.64069,41.074638,68
-8.6410305,41.0739345,68
-8.641371,41.073231,68
-8.6417115,41.0725275,68
-8.642043,41.0709474,68
-8.642033999999999,41.0700708,68
-8.642025,41.0691942,68
-8.642016,41.0683176,68
-8.6419512,41.0665842,68
-8.6418954,41.0657274,68
-8.6418396,41.0648706,68
-8.6417838,41.0640138,68
-8.6414598,41.0623272,68
-8.6411916,41.0614974,68
-8.6409234,41.060667599999995,68
-8.640655200000001,41.0598378,68
-8.6401875,41.05827,68
-8.639988,41.057532,68
-8.6397885,41.056794,68
-8.639588999999999,41.056056,68
-8.6393895,41.055318,68
-8.6390766,41.0536818,68
-8.6389632,41.0527836,68
-8.638849800000001,41.0518854,68
-8.6387364,41.0509872,68
-8.638689600000001,41.0492178,68
-8.638756200000001,41.0483466,68
-8.6388228,41.047475399999996,68
-8.6388894,41.0466042,68
-8.63838,41.0451192,68
-8.637804,41.0445054,68
-8.637228,41.0438916,68
-8.636652,41.0432778,68
-8.635674,41.042157,68
-8.635271999999999,41.04165,68
-8.635617,41.040791999999996,68
-8.637048,41.04042975,68
-8.637732,41.0404185,68
-8.638416,41.04040725,68
-8.639930999999999,41.040417,68
-8.640762,41.040438,68
-8.642412,41.040441,68
-8.643231,41.040423,68
-8.644791,41.04039,68
-8.645532000000001,41.040375,68
-8.6467185,41.040341999999995,68
-8.647236,41.040310500000004,68
-8.647132500000001,41.0396985,68
-8.646745500000002,41.0384745,68
-8.646264,41.037228,68
-8.6457465,41.0362065,68
-8.6451345,41.0351895,68
-8.644653,41.0343795,68
-8.644158000000001,41.033564999999996,68
-8.6433885,41.0322735,68
-8.6425155,41.0309775,68
-8.6417775,41.0300055,68
-8.6418135,41.029029,68
-8.6423085,41.028290999999996,68
-8.642313000000001,41.028678,68
-8.642205,41.029155,68
-8.642385,41.029083,68
-8.642493,41.02902,68
-8.6425065,41.029028999999994,68
-8.6425245,41.029051499999994,68
-8.6400765,41.159735999999995,68
-8.640774,41.159862000000004,68
-8.641341,41.1602715,68
-8.640827999999999,41.1610725,68
-8.639784,41.162071499999996,68
-8.6389155,41.1627915,68
-8.637795,41.163462,68
-8.636778,41.164083000000005,68
-8.637135,41.164422,68
-8.637744,41.16459,68
-8.639145,41.165158500000004,68
-8.640198,41.1663015,68
-8.640024,41.167775999999996,68
-8.639588999999999,41.168508,68
-8.638498799999999,41.1696036,68
-8.6378436,41.1699672,68
-8.6371884,41.1703308,68
-8.6365332,41.1706944,68
-8.635098,41.171229000000004,68
-8.634318,41.1714,68
-8.633538,41.171571,68
-8.632757999999999,41.171742,68
-8.631978,41.171912999999996,68
-8.630319,41.1722415,68
-8.629439999999999,41.172399,68
-8.628561,41.1725565,68
-8.627682,41.172714,68
-8.626802999999999,41.1728715,68
-8.625103714285714,41.17311257142857,68
-8.624283428571427,41.173196142857144,68
-8.623463142857142,41.17327971428571,68
-8.622642857142857,41.17336328571429,68
-8.621822571428572,41.17344685714286,68
-8.621002285714285,41.17353042857143,68
-8.619306428571429,41.17372457142857,68
-8.618430857142856,41.17383514285714,68
-8.617555285714285,41.173945714285715,68
-8.616679714285715,41.174056285714286,68
-8.615804142857144,41.17416685714286,68
-8.614928571428571,41.17427742857143,68
-8.61328157142857,41.17429285714286,68
-8.612510142857143,41.17419771428571,68
-8.611738714285714,41.17410257142857,68
-8.610967285714286,41.17400742857143,68
-8.610195857142857,41.17391228571429,68
-8.60942442857143,41.17381714285714,68
-8.607949714285715,41.17340057142857,68
-8.607246428571429,41.17307914285714,68
-8.606543142857143,41.172757714285716,68
-8.605839857142858,41.172436285714284,68
-8.605136571428572,41.17211485714286,68
-8.604433285714286,41.171793428571426,68
-8.602903285714286,41.171474571428575,68
-8.602076571428572,41.17147714285714,68
-8.601249857142857,41.17147971428572,68
-8.600423142857144,41.17148228571428,68
-8.599596428571429,41.17148485714286,68
-8.598769714285716,41.171487428571425,68
-8.597148,41.171375999999995,68
-8.596353,41.171262,68
-8.595558,41.171148,68
-8.594763,41.171034,68
-8.593968,41.170919999999995,68
-8.5924962,41.1703344,68
-8.5918194,41.1698628,68
-8.5911426,41.1693912,68
-8.5904658,41.168919599999995,68
-8.589291,41.168019,68
-8.588793,41.16759,68
-8.588448,41.166801,68
-8.58861,41.166441,68
-8.588619,41.1664365,68
-8.643123,41.1594345,68
-8.643114,41.1594345,68
-8.642862000000001,41.1593175,68
-8.642600999999999,41.158791,68
-8.6430465,41.157931500000004,68
-8.644103999999999,41.157645,68
-8.644698,41.157804,68
-8.645472,41.1573465,68
-8.646333,41.156145,68
-8.647014,41.15556,68
-8.6480505,41.155344,68
-8.648709,41.156508,68
-8.649011999999999,41.157303,68
-8.6486985,41.1585435,68
-8.64759375,41.158422,68
-8.6471055,41.157855,68
-8.64661725,41.157287999999994,68
-8.64577125,41.15591325,68
-8.6454135,41.1551055,68
-8.645055750000001,41.15429775,68
-8.6440266,41.1529068,68
-8.6433552,41.152323599999995,68
-8.6426838,41.1517404,68
-8.6420124,41.1511572,68
-8.641121400000001,41.1498306,68
-8.6409018,41.1490872,68
-8.6406822,41.1483438,68
-8.6404626,41.147600399999995,68
-8.6401035,41.1460515,68
-8.639963999999999,41.145246,68
-8.6398245,41.1444405,68
-8.640432,41.143701,68
-8.641179,41.143767000000004,68
-8.641257,41.144319,68
-8.640588000000001,41.144805,68
-8.639201250000001,41.144931,68
-8.6384835,41.144571,68
-8.63776575,41.144211,68
-8.636499,41.143257,68
-8.635950000000001,41.142663,68
-8.635401,41.142069,68
-8.6342292,41.1410952,68
-8.6336064,41.1407154,68
-8.632983600000001,41.1403356,68
-8.6323608,41.139955799999996,68
-8.63108775,41.13912825,68
-8.6304375,41.1386805,68
-8.62978725,41.13823275,68
-8.628822,41.1369885,68
-8.6282055,41.1354855,68
-8.6277555,41.1344235,68
-8.627367,41.133483,68
-8.627127,41.132898000000004,68
-8.6266395,41.131539000000004,68
-8.626153500000001,41.1302565,68
-8.625564,41.129073,68
-8.625213,41.128398000000004,68
-8.624418,41.12709,68
-8.623974,41.126457,68
-8.623561500000001,41.1254955,68
-8.622909,41.124972,68
-8.622225,41.124776999999995,68
-8.620959000000001,41.124413999999994,68
-8.620377,41.124246,68
-8.6195925,41.123983499999994,68
-8.619147,41.124078,68
-8.618427,41.1248205,68
-8.618265000000001,41.1260625,68
-8.618904,41.127342,68
-8.619228,41.127933,68
-8.6197725,41.1289965,68
-8.620056,41.129559,68
-8.6201325,41.1296535,68
-8.620141499999999,41.1296535,68
-8.638717499999998,41.1593625,68
-8.6386545,41.1593445,68
-8.63865,41.15934,68
-8.638542000000001,41.159376,68
-8.6376375,41.15934,68
-8.636190000000001,41.159183999999996,68
-8.63553,41.1591,68
-8.6340915,41.1589395,68
-8.6330655,41.1594165,68
-8.632903500000001,41.160483,68
-8.632759499999999,41.161477500000004,68
-8.631765,41.162355000000005,68
-8.630358,41.163042,68
-8.629716,41.163333,68
-8.6282235,41.163700500000004,68
-8.627539500000001,41.16429,68
-8.628408,41.164874999999995,68
-8.62911,41.164947,68
-8.629812,41.165019,68
-8.6312115,41.164794,68
-8.631909,41.164497,68
-8.632606500000001,41.164199999999994,68
-8.634198000000001,41.163993,68
-8.635092,41.164083,68
-8.6368005,41.16433725,68
-8.637615,41.1645015,68
-8.6384295,41.16466575,68
-8.639811,41.1652872,68
-8.640378,41.1657444,68
-8.640945,41.1662016,68
-8.641512,41.1666588,68
-8.642736000000001,41.1676686,68
-8.643393000000001,41.1682212,68
-8.64405,41.168773800000004,68
-8.644707,41.1693264,68
-8.646042600000001,41.1704334,68
-8.6467212,41.1709878,68
-8.6473998,41.171542200000005,68
-8.6480784,41.1720966,68
-8.649423,41.1732072,68
-8.650089,41.1737634,68
-8.650755,41.174319600000004,68
-8.651421,41.1748758,68
-8.6527746,41.1759774,68
-8.6534622,41.1765228,68
-8.6541498,41.1770682,68
-8.6548374,41.1776136,68
-8.654747142857143,41.17771832142857,68
-8.653969285714286,41.17727764285714,68
-8.653191428571429,41.17683696428571,68
-8.652413571428571,41.17639628571429,68
-8.651635714285716,41.17595560714286,68
-8.650857857142858,41.17551492857143,68
-8.65008,41.17507425,68
-8.649302142857143,41.17463357142857,68
-8.648524285714286,41.17419289285714,68
-8.647746428571429,41.17375221428571,68
-8.646968571428571,41.173311535714284,68
-8.646190714285716,41.172870857142854,68
-8.645412857142858,41.17243017857143,68
-8.644635000000001,41.1719895,68
-8.643857142857144,41.17154882142857,68
-8.643079285714286,41.17110814285714,68
-8.642301428571429,41.170667464285714,68
-8.641523571428571,41.170226785714284,68
-8.640745714285714,41.169786107142855,68
-8.639967857142857,41.16934542857143,68
-8.639190000000001,41.16890475,68
-8.638412142857144,41.16846407142857,68
-8.637634285714286,41.168023392857144,68
-8.636856428571429,41.167582714285714,68
-8.636078571428571,41.167142035714285,68
-8.635300714285714,41.166701357142855,68
-8.634522857142857,41.166260678571426,68
-8.633745000000001,41.16582,68
-8.632967142857144,41.165379321428574,68
-8.632189285714286,41.164938642857145,68
-8.631411428571429,41.164497964285715,68
-8.630633571428572,41.164057285714286,68
-8.629855714285714,41.163616607142856,68
-8.629077857142857,41.16317592857143,68
-8.6283,41.16273525,68
-8.627522142857142,41.162294571428575,68
-8.626744285714286,41.161853892857145,68
-8.625966428571429,41.161413214285716,68
-8.625188571428572,41.160972535714286,68
-8.624410714285714,41.16053185714286,68
-8.623632857142857,41.16009117857143,68
-8.622855,41.1596505,68
-8.622077142857142,41.15920982142857,68
-8.621299285714286,41.15876914285714,68
-8.62052142857143,41.15832846428572,68
-8.619743571428572,41.15788778571429,68
-8.618965714285714,41.15744710714286,68
-8.618187857142857,41.15700642857143,68
-8.61741,41.15656575,68
-8.616632142857142,41.15612507142857,68
-8.615854285714285,41.15568439285714,68
-8.615076428571427,41.15524371428572,68
-8.614298571428572,41.15480303571429,68
-8.613520714285714,41.15436235714286,68
-8.612742857142857,41.15392167857143,68
-8.6120325,41.1530805,68
-8.612868098360655,41.15314298360656,68
-8.61363619672131,41.15360596721311,68
-8.614404295081966,41.15406895081967,68
-8.615172393442624,41.154531934426224,68
-8.61594049180328,41.154994918032784,68
-8.616708590163935,41.155457901639345,68
-8.61747668852459,41.1559208852459,68
-8.618244786885246,41.15638386885246,68
-8.619012885245901,41.15684685245901,68
-8.619780983606557,41.15730983606557,68
-8.620549081967212,41.157772819672125,68
-8.62131718032787,41.158235803278686,68
-8.622085278688525,41.158698786885246,68
-8.62285337704918,41.1591617704918,68
-8.623621475409836,41.15962475409836,68
-8.624389573770491,41.16008773770491,68
-8.625157672131147,41.16055072131147,68
-8.625925770491802,41.161013704918034,68
-8.626693868852458,41.16147668852459,68
-8.627461967213115,41.16193967213115,68
-8.62823006557377,41.1624026557377,68
-8.628998163934426,41.16286563934426,68
-8.629766262295082,41.16332862295082,68
-8.630534360655737,41.163791606557375,68
-8.631302459016393,41.164254590163935,68
-8.632070557377048,41.16471757377049,68
-8.632838655737705,41.16518055737705,68
-8.633606754098361,41.16564354098361,68
-8.634374852459016,41.16610652459016,68
-8.635142950819672,41.16656950819672,68
-8.635911049180327,41.167032491803276,68
-8.636679147540983,41.16749547540984,68
-8.637447245901638,41.16795845901639,68
-8.638215344262294,41.16842144262295,68
-8.638983442622951,41.16888442622951,68
-8.639751540983607,41.169347409836064,68
-8.640519639344262,41.169810393442624,68
-8.641287737704918,41.17027337704918,68
-8.642055836065573,41.17073636065574,68
-8.642823934426229,41.1711993442623,68
-8.643592032786884,41.17166232786885,68
-8.644360131147542,41.17212531147541,68
-8.645128229508197,41.172588295081965,68
-8.645896327868853,41.173051278688526,68
-8.646664426229508,41.173514262295086,68
-8.647432524590164,41.17397724590164,68
-8.648200622950819,41.1744402295082,68
-8.648968721311475,41.17490321311475,68
-8.64973681967213,41.17536619672131,68
-8.650504918032787,41.175829180327874,68
-8.651273016393443,41.17629216393443,68
-8.652041114754098,41.17675514754099,68
-8.652809213114754,41.17721813114754,68
-8.65357731147541,41.1776811147541,68
-8.654345409836065,41.178144098360654,68
-8.65511350819672,41.178607081967215,68
-8.655881606557376,41.179070065573775,68
-8.656649704918033,41.17953304918033,68
-8.657417803278689,41.17999603278689,68
-8.658185901639344,41.18045901639344,68
-8.659639799999999,41.1814782,68
-8.6603256,41.1820344,68
-8.6610114,41.182590600000005,68
-8.6616972,41.1831468,68
-8.6630508,41.184252,68
-8.663718600000001,41.184801,68
-8.6643864,41.18535,68
-8.6650542,41.185899,68
-8.666082,41.1870735,68
-8.666442,41.187698999999995,68
-8.666802,41.1883245,68
-8.666922,41.189796,68
-8.666682,41.190642,68
-8.66616975,41.19234075,68
-8.6658975,41.1931935,68
-8.66562525,41.19404625,68
-8.664651,41.1954624,68
-8.663948999999999,41.1960258,68
-8.663247,41.1965892,68
-8.662545,41.1971526,68
-8.661199499999999,41.1981765,68
-8.660556,41.198637,68
-8.6599125,41.1990975,68
-8.659269,41.199558,68
-8.6586255,41.2000185,68
-8.657250000000001,41.2007475,68
-8.656518,41.201016,68
-8.655785999999999,41.2012845,68
-8.655054,41.201553,68
-8.654322,41.2018215,68
-8.65278675,41.201937,68
-8.6519835,41.201784,68
-8.65118025,41.201631,68
-8.650482,41.20215,68
-8.650587,41.202822,68
-8.65092825,41.20430625,68
-8.6511645,41.2051185,68
-8.651400749999999,41.20593075,68
-8.651752199999999,41.2075242,68
-8.651867399999999,41.2083054,68
-8.6519826,41.2090866,68
-8.6520978,41.2098678,68
-8.6525532,41.2113996,68
-8.6528934,41.212150199999996,68
-8.6532336,41.2129008,68
-8.6535738,41.213651399999996,68
-8.654508,41.2150698,68
-8.655102,41.2157376,68
-8.655696,41.2164054,68
-8.65629,41.217073199999994,68
-8.65743,41.218312499999996,68
-8.657976,41.218883999999996,68
-8.658522,41.219455499999995,68
-8.659068,41.220027,68
-8.659614,41.2205985,68
-8.660696999999999,41.221737000000005,68
-8.661234,41.222304,68
-8.661771,41.222871,68
-8.662308,41.223438,68
-8.662845,41.224005000000005,68
-8.663946000000001,41.225085,68
-8.66451,41.225598,68
-8.665074,41.226111,68
-8.665638000000001,41.226624,68
-8.666202,41.227137,68
-8.667002250000001,41.22846,68
-8.6672385,41.22927,68
-8.66747475,41.23008,68
-8.66744325,41.23163925,68
-8.667175499999999,41.2323885,68
-8.66690775,41.233137750000004,68
-8.666939249999999,41.23455525,68
-8.6672385,41.235223500000004,68
-8.667537750000001,41.23589175,68
-8.668128000000001,41.237246999999996,68
-8.668419,41.237934,68
-8.669286,41.2388415,68
-8.6701365,41.2386165,68
-8.670361499999999,41.237865,68
-8.670312,41.237586,68
-8.670276,41.237613,68
-8.670195,41.2375995,68
-8.670069,41.237567999999996,68
-8.6699655,41.237545499999996,68
-8.618845499999999,41.154363000000004,68
-8.618535000000001,41.153634,68
-8.618067,41.1529185,68
-8.617236,41.152688999999995,68
-8.616629999999999,41.152698,68
-8.6151915,41.152823999999995,68
-8.613963,41.152981499999996,68
-8.613513000000001,41.153273999999996,68
-8.613279,41.153598,68
-8.612532,41.1535755,68
-8.6120325,41.1530805,68
-8.612199,41.1521895,68
-8.6123835,41.151275999999996,68
-8.612415,41.150583,68
-8.6124105,41.1500745,68
-8.612379,41.149746,68
-8.6122485,41.1495885,68
-8.6121765,41.149480499999996,68
-8.612226,41.149224000000004,68
-8.612361,41.148693,68
-8.612712,41.1483105,68
-8.6138757,41.148174600000004,68
-8.6147514,41.1481062,68
-8.6156271,41.1480378,68
-8.6165028,41.1479694,68
-8.617378500000001,41.147901000000005,68
-8.6182542,41.1478326,68
-8.6191299,41.1477642,68
-8.6200056,41.1476958,68
-8.6208813,41.147627400000005,68
-8.622423,41.147736,68
-8.623089,41.147913,68
-8.62434,41.148360000000004,68
-8.624925,41.14863,68
-8.625642000000001,41.149550999999995,68
-8.625774,41.150202,68
-8.6260905,41.1517125,68
-8.626965,41.152533,68
-8.627654999999999,41.152494000000004,68
-8.629194,41.152509,68
-8.630042999999999,41.152563,68
-8.631677999999999,41.152623,68
-8.632464,41.152629,68
-8.63392725,41.15260125,68
-8.6346045,41.1525675,68
-8.63528175,41.15253375,68
-8.636817,41.152695,68
